token,attribution,count
maps,-0.05448443729174786,1
forms,-0.05462520504254852,1
ruled,-0.05464721213005259,1
five,-0.054927876404308726,1
editor,-0.05509684926380696,1
debate,-0.05511510650983511,3
hold,-0.055366547826852214,2
Redskins,-0.055511575262674535,1
programs,-0.055518854019342166,1
two,-0.055559308922646204,6
measures,-0.055631864150418486,2
ratings,-0.055725256681259015,1
institutions,-0.05579274681915587,1
Mexico,-0.05581274383940177,1
jury,-0.05585304784047483,1
say,-0.05596553589431554,5
published,-0.056535746944928716,4
trials,-0.056608295787594805,1
difference,-0.05705282242473398,1
dealing,-0.05712276701880314,1
bill,-0.05716877907656415,3
final,-0.05725554786913221,2
explanation,-0.0573036845144371,1
shift,-0.05757073210861622,1
Baltimore,-0.05785974595367777,1
Speaker,-0.05819453869854923,1
Alexandria,-0.05822102669394727,2
speeches,-0.05851037812716005,1
between,-0.058596021829670365,1
trial,-0.0585971506282447,1
tighten,-0.05878268493908788,1
Charlottesville,-0.05881475648565972,2
measure,-0.058836150355066,1
weeks,-0.05915284776159304,3
flight,-0.059243029533413955,1
suggesting,-0.059280906888229075,1
protesters,-0.05938744719980606,9
prime,-0.05944422913916639,1
Powell,-0.059823291164271396,1
Sargent,-0.059982290894975074,1
further,-0.06023662494480056,1
give,-0.060317281829090595,1
light,-0.060343540869256085,1
Hernandez,-0.060432396152627715,1
regard,-0.060560524511381685,1
breakthrough,-0.06058801337502761,1
today,-0.06068393719910149,1
arrangement,-0.06075668600435894,1
uninterrupted,-0.06076305197231629,1
hour,-0.06114117575218167,1
confidence,-0.06144267775842318,1
countries,-0.061605990687200546,4
metals,-0.06170356290022065,1
reduce,-0.06170590266445815,1
Iowa,-0.06178284818138883,1
infected,-0.06180315874363935,1
Britain,-0.061821137836646466,1
Lincoln,-0.06186265996571361,1
weather,-0.06189033774607684,1
Harry,-0.06196761456255495,1
time,-0.0620308498677324,5
troop,-0.062258103224667675,1
Friday,-0.06232132200613175,9
Moynihan,-0.06233653527358858,1
dependent,-0.06256575337836581,1
sees,-0.06268028109658735,1
harder,-0.06275787812108359,1
interdisciplinary,-0.06286037724560081,1
identify,-0.06367472526048398,2
Yemen,-0.06389426524749742,1
Banks,-0.06390918145315726,1
losses,-0.06408057878463051,1
related,-0.06416150252480968,3
custody,-0.06424321197343992,1
team,-0.06446436278064178,3
include,-0.06455561530773149,2
rebuked,-0.06479177784151033,1
Sonora,-0.06482413591604233,1
among,-0.06485886847651799,3
undergo,-0.0649128032503956,1
write,-0.06491429460034706,1
Long,-0.065024034985637,1
June,-0.06509456858418107,1
adding,-0.06533549604360715,1
attend,-0.0653820548255394,1
loan,-0.06540772295748674,1
seen,-0.06546925175376171,1
support,-0.065488890998437,2
figures,-0.06551533310349271,1
record,-0.06575760787281439,2
streets,-0.0659703603266321,2
Schmidt,-0.06602834475644027,1
filings,-0.06618487700896966,1
attorneys,-0.06619579430418844,1
posts,-0.0662555370249534,2
check,-0.0668128099003206,1
segments,-0.06686820246316602,1
built,-0.06706921521251982,1
Anatolia,-0.06732611456870898,1
released,-0.06747718446337177,4
town,-0.06789581082966416,1
planned,-0.06796201643367329,2
cases,-0.06804076029367019,1
Jair,-0.06811206080902012,1
2016,-0.0681665695357933,3
field,-0.06829404122203549,1
charge,-0.06840822090078215,1
implies,-0.06856015194606002,1
conditions,-0.06864331451693087,2
loans,-0.06894769137167477,3
rules,-0.0689488441605751,1
mentioned,-0.0689986735525248,1
Super,-0.06905238120140808,1
awards,-0.06911494826516733,1
noted,-0.06956994029314412,1
Missouri,-0.06965596359326783,1
deliberations,-0.06977311461807233,1
converged,-0.06983598391308717,1
address,-0.0698587724419645,2
S,-0.06990119152622627,16
incident,-0.07001759208290881,2
Tax,-0.07008981170622697,2
study,-0.07012054380773891,2
changed,-0.07013121781767362,1
10,-0.07015608611754238,1
effects,-0.07028146302144693,1
carbon,-0.07041889261403056,1
Conference,-0.07060202967223368,1
percentage,-0.07069804135138576,1
rapper,-0.07074774139341009,1
Thursday,-0.07098548763925369,8
cleaning,-0.07125834687256971,1
impact,-0.07150694659049342,2
Twitter,-0.07160663007744437,3
John,-0.07167014373725432,1
Zhong,-0.07176999359376829,1
civil,-0.07186412959572883,1
warned,-0.07190775924117773,4
expressed,-0.07192379104060193,1
eighth,-0.07233271244871126,1
Authorities,-0.072483149905714,1
close,-0.07281753346555023,1
majority,-0.07292134635824342,1
dangers,-0.07314701981262232,1
swimmer,-0.07321151724054678,1
Josh,-0.0737829089523556,1
Porizkova,-0.07380968045059993,1
races,-0.07386176221083168,1
Paso,-0.07399344244244786,1
changes,-0.07400014499809437,2
Kamala,-0.07410083007064837,1
total,-0.07416764606920814,1
promised,-0.07431127991577702,1
limits,-0.0743545568114504,1
argued,-0.07453618423533294,1
rise,-0.07480873774388822,2
quoted,-0.07486850276728678,1
opposition,-0.07533439526488488,1
companies,-0.07536047266195176,2
decided,-0.07542379079262203,1
contend,-0.07565519964245924,1
groups,-0.07576206159110896,4
announcement,-0.07577041216455009,1
insists,-0.07596219393666472,1
investors,-0.076055382878263,1
congressional,-0.07618992189135751,1
climate,-0.07647409539077549,4
could,-0.07668578076917325,4
2019,-0.07698591470836137,1
under,-0.07708521329349415,2
Leonardo,-0.07709777183525304,1
administrations,-0.07731951546013216,1
sleigh,-0.07733933173554335,1
records,-0.07755888397383812,1
Foundations,-0.07782736285304188,1
Calgaro,-0.07787378318125586,1
lights,-0.07804787189927434,1
encountered,-0.07807459646597957,1
Wuhan,-0.07819051446295974,1
2015,-0.0783107779776422,1
use,-0.07838314213386606,3
small,-0.07851749555251214,1
language,-0.07877186446136983,2
nationals,-0.07895542499338734,1
help,-0.07897340602435333,4
note,-0.07900012620282915,1
praised,-0.07907366812214557,3
Covington,-0.07908651454656698,1
February,-0.07914723191589292,2
introduced,-0.07922836973414808,1
airtime,-0.07936597171516045,1
Mike,-0.07981970785725007,1
leaders,-0.0798353342679946,1
Pablo,-0.08027622562296852,1
World,-0.08032498365833185,1
assess,-0.08051884830541872,1
recommendations,-0.08095391235623663,1
March,-0.08106947475471235,2
graffiti,-0.0810859964579367,1
chairwoman,-0.08113761832958306,1
amount,-0.08184636640563571,1
commentator,-0.0818624736185352,1
idea,-0.08203672243799615,3
decision,-0.08203912392797176,2
2009,-0.08211397310346655,1
Tensions,-0.08214806577670225,1
hampered,-0.08216468952408904,1
consumer,-0.08220672886063016,1
each,-0.08230441985816343,1
predictions,-0.08273556339280583,1
tells,-0.0827628504374834,1
see,-0.08328928749531814,1
advantages,-0.08338254696089166,1
second,-0.08343978612373525,2
percent,-0.0835409481886164,2
completed,-0.08372739996174529,1
possibility,-0.08384038235974701,1
asked,-0.08385117525334725,3
Minneapolis,-0.08393559190803983,4
Sanger,-0.08438032161419987,1
chosen,-0.08447917737818951,1
efforts,-0.08448171326888228,3
result,-0.08476312404032603,1
gatherings,-0.08482108946895875,1
honors,-0.08544057605684387,1
widespread,-0.08554942326336397,1
response,-0.08556925992213055,6
several,-0.08561324557424106,3
statement,-0.0856552308830116,1
movement,-0.08587826585178056,2
shooting,-0.08595287488013469,3
Prize,-0.08596848754644787,1
Hungary,-0.08616559571575165,2
Northwest,-0.08625687445637986,1
statue,-0.08634800583760242,1
questions,-0.08636985320072058,2
search,-0.08693731446533846,1
production,-0.08695471519109159,1
governments,-0.08702042233978867,1
lotteries,-0.08717663616113927,1
evidence,-0.08752553393664926,2
before,-0.0875583206655498,1
values,-0.08783842311018152,1
near,-0.08790878892224767,2
protests,-0.0879973219116474,17
during,-0.08800411933754512,7
Jurek,-0.08829289851448893,1
governor,-0.0883185191521478,1
September,-0.08843544948798053,1
estimates,-0.08848275380316675,2
Reuters,-0.0885639971602209,3
1,-0.08857093146878628,2
Court,-0.08857234116445731,2
Tuesday,-0.08864185471087906,11
Senate,-0.08893134170929766,4
critics,-0.08894567152606625,2
border,-0.08920489894103839,3
prompting,-0.08926031177328789,1
boost,-0.08932245357402414,1
Xinhua,-0.08951163669646198,1
tax,-0.08959108774901199,8
Bharatiya,-0.08960987926891469,1
payments,-0.08961922377978337,1
objected,-0.08991852436067331,1
19,-0.09020560479002677,3
early,-0.0902345845673859,1
challenger,-0.09065402855451511,1
points,-0.09065625128395595,2
accept,-0.09077546208851157,1
Spencer,-0.09080730725843938,2
held,-0.09099850303538093,2
protesting,-0.09106653786518283,1
warning,-0.09163791686299655,1
authors,-0.09168442065984773,1
slow,-0.09202905176390978,1
problem,-0.09208758847719618,1
rally,-0.09237595929005149,4
Tulsa,-0.09244071723183445,1
Safety,-0.09269621699783785,1
attending,-0.0930755360654037,1
turnout,-0.09319457591404202,1
families,-0.09323813527709462,1
Monday,-0.09327747332493706,12
rollback,-0.0934562965878297,1
standards,-0.09346679872654128,1
Voting,-0.0934828245852877,1
outbreak,-0.09380545210770493,6
AR,-0.09398665915054742,1
risk,-0.09466516175400139,2
quarter,-0.09479044652306808,1
Latino,-0.09494867294626026,1
experience,-0.095082782375354,1
outside,-0.09529684710967871,1
represents,-0.09542736913408931,1
work,-0.09545972480856871,2
Syria,-0.09555367332870193,1
task,-0.09609039027409243,3
exceptions,-0.09648085103316098,1
denounce,-0.09667909871145523,1
Civitas,-0.09681144510599561,1
may,-0.09720559000212432,1
tensions,-0.0973979836615321,1
soccer,-0.09756319249603342,1
open,-0.09781871712356491,1
wears,-0.0978898418899255,1
regarded,-0.09797182692803454,1
outlets,-0.09823034667070618,1
parking,-0.09873868839886411,1
homicides,-0.09875436479633483,1
Shupe,-0.09928125243859558,1
Hawley,-0.09931385448425695,2
Lodato,-0.09936908997937331,1
partly,-0.09960486712991219,1
governors,-0.10012865419792066,2
flares,-0.10026228976543071,1
administration,-0.10047387468658282,10
set,-0.10064146652575405,1
Members,-0.1007031200846417,1
standing,-0.10072407094670294,1
Wednesday,-0.10087982479606739,5
Conover,-0.10091228797544209,1
Erdogan,-0.1009391580281332,1
topics,-0.10145579220205975,1
effect,-0.10177185192245947,1
Wolverhampton,-0.1018800023514249,1
says,-0.10199145419120907,6
proposal,-0.1020894593324268,1
instance,-0.10226391274936023,1
sport,-0.1023899322642894,1
Cardi,-0.10251102430308931,2
Delano,-0.10337267118253347,1
Ingraham,-0.10357161178222764,1
Soule,-0.10400715881230878,1
stressing,-0.10432948809848229,1
Andrew,-0.10435421207731456,1
program,-0.10435868729459503,1
November,-0.10445077960341884,1
R,-0.10473348737033492,2
pardon,-0.10535954789421113,1
Conway,-0.1055744722718824,1
position,-0.10606227945098004,1
capital,-0.1064018478016771,1
remains,-0.10641378745722062,1
Organization,-0.10642208925505021,1
reported,-0.10683391259515053,2
inmates,-0.10704977381760891,1
Thunberg,-0.10705052873985285,5
investigation,-0.1070646397190204,1
Jenkins,-0.10718386967142018,1
author,-0.1072275930269102,1
influential,-0.10732498170866829,1
group,-0.10744624321059879,2
Virginia,-0.10766748914807898,3
face,-0.10778184199551444,1
Folau,-0.10828806801878946,1
campaigning,-0.10829228442100963,1
reforms,-0.10863863675633532,1
beaches,-0.10922198968708433,1
opening,-0.10930731758515531,1
vary,-0.10958942028836502,1
organizations,-0.10960551827782664,1
tense,-0.11014102887645777,1
quarantine,-0.11046127174596013,1
Alabama,-0.11047866323019412,2
leaving,-0.11069899563794626,1
denied,-0.11070716562376194,1
ongoing,-0.11094795009463967,1
Cohen,-0.11102656791864525,1
Garza,-0.11158657827865989,1
inquiry,-0.11173461476985763,1
mosque,-0.1118287395457563,1
winter,-0.11204383146646009,1
unusual,-0.11217440298722907,1
Justice,-0.11259523156044,1
Jinping,-0.11273577935649193,1
added,-0.11295099138307736,1
eliminate,-0.11299593763782596,1
included,-0.11348678532256076,2
tally,-0.1140287145279393,1
site,-0.11473892825874321,1
reaching,-0.11494446714455636,1
report,-0.11508290902844176,5
tolls,-0.11524660111764086,1
calling,-0.11549908061406763,2
symbol,-0.11575278360645666,1
founder,-0.11589304704898994,1
hopeful,-0.11590446977160826,1
urged,-0.11618669702357662,2
Sunday,-0.11645042303934128,4
coats,-0.11682807734739485,1
underlying,-0.11805935370276173,1
viewed,-0.11811584209593166,1
important,-0.11852393278619008,2
13,-0.1187699762301496,1
determined,-0.11996524738451536,1
saying,-0.1205402670459932,6
weekend,-0.1208154149743809,3
Opoku,-0.12090133127883661,1
agency,-0.12117055708587433,1
joins,-0.12137116875706067,1
faced,-0.12208372572709837,1
challenges,-0.1221656308935845,1
McCabe,-0.12288041702750328,1
overhaul,-0.1232435257835362,2
Change,-0.123370412760792,1
secretaries,-0.12349285690568829,1
increasing,-0.12415616241032679,2
ObamaCare,-0.1243166036429378,1
positions,-0.12448576251949682,1
drew,-0.12455285104021169,1
office,-0.12458991797493206,1
rallies,-0.12511932119593566,1
cuts,-0.1259754641909216,2
Palmer,-0.1262842299919649,1
concerns,-0.12653922897319084,3
data,-0.12756997808537196,1
canceled,-0.12788729095236245,1
Doug,-0.12931270524298166,1
shooter,-0.1295471930824273,1
Finds,-0.13010952900418238,2
Jiangsu,-0.13042949513934582,1
suggested,-0.1315575086185252,2
Faulkner,-0.13177458293560804,1
blamed,-0.13183668982900507,2
smoke,-0.1321714711962063,1
serves,-0.13230553547387203,1
Lebanese,-0.13271461168763246,1
fears,-0.13335991607273684,2
areas,-0.13409837925344031,2
polls,-0.13534547050287213,1
belief,-0.13578858441305802,1
relief,-0.13611013699437202,2
defends,-0.13630850992568616,2
holding,-0.1363128582265029,1
Elba,-0.1365566795706566,1
Xi,-0.13683938678205945,1
crackdown,-0.13706938092839577,1
prompted,-0.13922392199515846,1
Fitzpatrick,-0.139821494624451,1
topic,-0.14017034608851794,1
Daily,-0.14095052021034696,1
attention,-0.14100620988219797,1
largest,-0.1411030425124963,1
Bader,-0.1411986521211703,1
value,-0.14142217617562708,1
attorney,-0.14203184393346752,1
laureate,-0.1428560915950868,1
Study,-0.1438242695240473,1
court,-0.14385353018085406,1
activists,-0.14463784955033113,1
cited,-0.14490573223834535,2
found,-0.14496827592629066,1
Ratajkowski,-0.14510121290219613,2
hearing,-0.1452439884099861,1
tariffs,-0.14607543593249894,2
received,-0.14624057789833247,3
discovery,-0.1464083583965426,1
Mount,-0.14697660231729656,1
India,-0.14731109939214465,2
toldjaso,-0.14797908801971799,1
accused,-0.15122742855448182,4
mailboxes,-0.1514360993922835,1
coping,-0.1532294029210626,1
Medal,-0.15456051508152846,1
race,-0.1546755376900534,1
trade,-0.15508097089479977,1
Alzheimer,-0.15559925613397527,1
identifies,-0.15667247856931277,1
said,-0.15700631127070183,31
feature,-0.15707436094246663,2
rallied,-0.1575550085944196,1
criticized,-0.15757868692454421,7
July,-0.15821500378122239,1
demonstration,-0.16384511921412018,1
works,-0.16404642339858494,1
Oluo,-0.1642904351173639,1
described,-0.16681918149188094,1
credits,-0.16732489134168124,1
Arabia,-0.16776012564395681,1
whether,-0.16868720959364056,2
Camp,-0.16902892982602916,1
C,-0.16934739138048915,1
criticism,-0.17090715053712283,3
fight,-0.17315391525632073,1
critic,-0.17481211381390002,1
notes,-0.18019401318835973,1
sentiment,-0.18196424379119394,1
Researchers,-0.18200466308698326,1
challenge,-0.18730049214767847,1
opponent,-0.19157775275643144,1
discussed,-0.19189923524263308,1
chants,-0.1928031264357794,1
discuss,-0.19306583602829996,1
Critics,-0.1970794805020227,1
fighting,-0.20173314873031498,1
150,-0.20318787935699847,1
wildfire,-0.20520924505011626,1
oldest,-0.2063370363306742,1
three,-0.2070183436586021,1
decried,-0.21856552369702067,1
Rourke,-0.21917173372559032,1
Loeffler,-0.23279360762692888,1
reflects,-0.23919510072895894,1
oppose,-0.25666749175565085,2
banning,-0.2739593560365874,1
sanctions,-0.37688615054212987,1
